mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.45726814270019533,0.1366547979759214,0.008954620361328125,0.002364136003098993,0.8,1.0,0.0,150,3,6,0.08,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.08, 'colsample_bytree': 1.0}",-6.785701254681656,-5.926685346724813,-6.923622009170264,-5.421803776238212,-5.339100671417314,-6.0793826116464516,0.6656380272116795,18,-0.11826950670228412,-0.2401456905920712,-0.37381594842700944,-0.6002851903535835,-0.7083408042973435,-0.4081714280744584,0.21930135591585423
0.2653357982635498,0.07311859603380937,0.008387279510498048,0.0008280404238464428,0.8,2.0,0.0,150,8,6,0.08,0.8,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_weight': 8, 'max_depth': 6, 'learning_rate': 0.08, 'colsample_bytree': 0.8}",-6.67873567195118,-6.00509070637256,-6.955349778575467,-5.60141302921379,-5.263499877256619,-6.100817812673924,0.6362207281147569,20,-0.8126820910785612,-0.9108560600940089,-1.0586868960220426,-1.1898556137438439,-1.3547490203303516,-1.0653659362537617,0.19339456361185917
0.23761873245239257,0.03583734875078631,0.007731246948242188,0.0011681182104621667,0.65,0.5,1.0,250,1,3,0.12,1.0,"{'subsample': 0.65, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 250, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.12, 'colsample_bytree': 1.0}",-7.461713377326832,-6.059934880605138,-7.029690643383208,-5.932471566334178,-5.6000982302864095,-6.416781739587154,0.7065985325412504,28,-0.1969252548403406,-0.6754501661889348,-1.0459946506427673,-1.4151502876357656,-1.6339545862114393,-0.9934949891038496,0.5150560652388384
0.6721809387207032,0.1548115875542615,0.007828617095947265,0.0008682932658284954,0.8,10.0,0.0,600,8,5,0.12,0.65,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.0, 'n_estimators': 600, 'min_child_weight': 8, 'max_depth': 5, 'learning_rate': 0.12, 'colsample_bytree': 0.65}",-6.739213768429863,-5.823694408617521,-6.904922203186341,-5.535337902328736,-5.268729103015719,-6.054379477115637,0.6530370897491551,17,-0.020886444023114067,-0.0285938727183401,-0.06813727997747514,-0.12089625565163535,-0.17076530397708375,-0.0818558312695297,0.05687064292327803
1.119984006881714,0.2006418134381854,0.009074115753173828,0.003162696426639372,0.8,2.0,1.0,600,8,6,0.03,1.0,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 600, 'min_child_weight': 8, 'max_depth': 6, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-6.682488955137784,-5.873369749144743,-6.684845075984945,-5.575554991220247,-5.2259427147657345,-6.008440297250691,0.5881838531669227,14,-0.4303444955236434,-0.419303388511752,-0.5033101748533542,-0.6801671612521311,-0.7334582202397385,-0.5533166880761239,0.12971074752789374
0.28257904052734373,0.056637614956430916,0.008631277084350585,0.0037909574416961976,1.0,2.0,0.1,400,3,3,0.12,0.65,"{'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.12, 'colsample_bytree': 0.65}",-6.72782886666893,-6.092934968421572,-7.731833253211307,-5.596825458528119,-5.942568714419104,-6.418398252249807,0.7520878619505341,29,-0.06461589146263741,-0.3634814978140373,-0.6455625859862424,-0.962137307026849,-1.2917820071188706,-0.6655158578817273,0.43194843005538736
0.20083918571472167,0.025629243845223554,0.005986976623535156,0.0008040707409940967,0.8,10.0,1.0,400,3,2,0.12,1.0,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 1.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.12, 'colsample_bytree': 1.0}",-6.937527659461612,-5.816360969849397,-6.915870532138603,-5.664807220980591,-5.366797453984999,-6.140272767283041,0.6582427598493575,23,-0.9544498154763178,-1.8973855563203785,-2.396770613331633,-2.5955495306192944,-2.915747524188218,-2.1519806079871686,0.6839465004617993
0.16059498786926268,0.024005050055451515,0.006123256683349609,0.000980715324578465,1.0,5.0,0.0,400,3,2,0.08,0.65,"{'subsample': 1.0, 'reg_lambda': 5.0, 'reg_alpha': 0.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.08, 'colsample_bytree': 0.65}",-6.801619227198551,-6.1686373160952614,-6.888281747417402,-5.519806371295495,-5.475394181391589,-6.17074776867966,0.6033406294971219,25,-1.4617738462480607,-2.5396361652685098,-2.906000839503488,-3.1064568381926314,-3.2906659332561596,-2.6609067244937696,0.6492778909334804
0.17862281799316407,0.05993644823563971,0.0071582794189453125,0.0013263224141108663,1.0,0.5,1.0,150,3,4,0.01,0.65,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.65}",-5.700158378142163,-5.513733247704375,-6.737250593601313,-5.211393240063485,-5.081231070015126,-5.648753305905293,0.586355618769493,4,-4.26819404485475,-4.357006804572211,-4.586207370099872,-4.616972731758232,-4.689655436920481,-4.503607277641109,0.1619873500663366
0.3626425266265869,0.10755411855652827,0.005456972122192383,0.001138686069491223,1.0,1.0,1.0,150,3,6,0.12,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.12, 'colsample_bytree': 0.8}",-6.816078674729426,-5.891283417857082,-7.261752782587419,-5.629413518485523,-5.3375055296551315,-6.187206784662917,0.7308659446639636,26,-0.10520289823063382,-0.10556237813973145,-0.14240342213746646,-0.24987583311707234,-0.39143922642812407,-0.19889675161060563,0.10986611039574182
